region_code,region,ward_code,ward,district_code,district,municipality_code,municipality,precinct,voters_eligible,ballots_given_out,voter_turnout_pct,voted_in_person,voted_in_person_pct,voted_by_mail,voted_by_mail_pct,ballots_valid,ballots_valid_pct,ballots_valid_tip,ballots_valid_pct_tip,ballots_preferential_tip,ballots_preferential_pct_tip,ballots_valid_sms,ballots_valid_pct_sms,ballots_preferential_sms,ballots_preferential_pct_sms,ballots_valid_olano,ballots_valid_pct_olano,ballots_preferential_olano,ballots_preferential_pct_olano,ballots_valid_kanik,ballots_valid_pct_kanik,ballots_preferential_kanik,ballots_preferential_pct_kanik,ballots_valid_sanca,ballots_valid_pct_sanca,ballots_preferential_sanca,ballots_preferential_pct_sanca,ballots_valid_kollar,ballots_valid_pct_kollar,ballots_preferential_kollar,ballots_preferential_pct_kollar,ballots_valid_szs,ballots_valid_pct_szs,ballots_preferential_szs,ballots_preferential_pct_szs,ballots_valid_spolocne,ballots_valid_pct_spolocne,ballots_preferential_spolocne,ballots_preferential_pct_spolocn,ballots_valid_mkda,ballots_valid_pct_mkda,ballots_preferential_mkda,ballots_preferential_pct_mkds,ballots_valid_vzdor,ballots_valid_pct_vzdor,ballots_preferential_vzdor,ballots_preferential_pct_vzdor,ballots_valid_most,ballots_valid_pct_most,ballots_preferential_most,ballots_preferential_pct_most,ballots_valid_sns,ballots_valid_pct_sns,ballots_preferential_sns,ballots_preferential_pct_sns,ballots_valid_odvaha,ballots_valid_pct_odvaha,ballots_preferential_odvaha,ballots_preferential_pct_odvaha,ballots_valid_kss,ballots_valid_pct_kss,ballots_preferential_kss,ballots_preferential_pct_kss,ballots_valid_sdku,ballots_valid_pct_sdku,ballots_preferential_sdku,ballots_preferential_pct_sdku,ballots_valid_smer,ballots_valid_pct_smer,ballots_preferential_smer,ballots_preferential_pct_smer,ballots_valid_kdh,ballots_valid_pct_kdh,ballots_preferential_kdh,ballots_preferential_pct_kdh,ballots_valid_skok,ballots_valid_pct_skok,ballots_preferential_skok,ballots_preferential_pct_skok,ballots_valid_lsns,ballots_valid_pct_lsns,ballots_preferential_lsns,ballots_preferential_pct_lsns,ballots_valid_siet,ballots_valid_pct_siet,ballots_preferential_siet,ballots_preferential_pct_siet,ballots_valid_smk,ballots_valid_pct_smk,ballots_preferential_smk,ballots_preferential_pct_smk,ballots_valid_pd,ballots_valid_pct_pd,ballots_preferential_pd,ballots_preferential_pct_pd,ballots_valid_sas,ballots_valid_pct_sas,ballots_preferential_sas,ballots_preferential_pct_sas
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 06",1086,730,67.21,726,99.45,4,.54,716,98.08,1,.13,1,100,0,0,0,0,77,10.75,59,76.62,1,.13,1,100,1,.13,1,100,63,8.79,53,84.12,4,.55,3,75,2,.27,2,100,0,0,0,0,0,0,0,0,162,22.62,114,70.37,32,4.46,23,71.87,2,.27,2,100,5,.69,4,80,5,.69,3,60,76,10.61,57,75,33,4.6,30,90.9,6,.83,5,83.33,29,4.05,22,75.86,34,4.74,21,61.76,72,10.05,53,73.61,0,0,0,0,111,15.5,85,76.57
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 07",1095,677,61.82,674,99.55,3,.44,671,99.11,0,0,0,0,1,.14,1,100,90,13.41,75,83.33,1,.14,1,100,0,0,0,0,69,10.28,52,75.36,4,.59,3,75,1,.14,1,100,0,0,0,0,1,.14,1,100,58,8.64,51,87.93,34,5.06,23,67.64,0,0,0,0,2,.29,1,50,2,.29,0,0,116,17.28,81,69.82,6,.89,6,100,11,1.63,11,100,35,5.21,28,80,42,6.25,24,57.14,6,.89,4,66.66,2,.29,0,0,190,28.31,143,75.26
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 08",1069,686,64.17,683,99.56,3,.43,686,100,8,1.16,4,50,0,0,0,0,109,15.88,93,85.32,0,0,0,0,3,.43,2,66.66,58,8.45,52,89.65,3,.43,2,66.66,0,0,0,0,0,0,0,0,1,.14,1,100,70,10.2,56,80,49,7.14,32,65.3,3,.43,2,66.66,2,.29,0,0,3,.43,1,33.33,116,16.9,85,73.27,32,4.66,29,90.62,9,1.31,6,66.66,30,4.37,27,90,44,6.41,27,61.36,9,1.31,5,55.55,0,0,0,0,137,19.97,108,78.83
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 09",881,538,61.06,536,99.62,1,.18,536,99.81,0,0,0,0,0,0,0,0,54,10.07,43,79.62,0,0,0,0,2,.37,2,100,48,8.95,34,70.83,6,1.11,4,66.66,0,0,0,0,0,0,0,0,0,0,0,0,41,7.64,31,75.6,35,6.52,22,62.85,1,.18,1,100,1,.18,0,0,2,.37,1,50,152,28.35,111,73.02,12,2.23,10,83.33,13,2.42,12,92.3,27,5.03,23,85.18,26,4.85,19,73.07,6,1.11,6,100,1,.18,0,0,109,20.33,89,81.65
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 10",967,612,63.28,607,99.18,5,.81,610,99.67,3,.49,3,100,0,0,0,0,81,13.27,68,83.95,0,0,0,0,3,.49,0,0,55,9.01,43,78.18,8,1.31,1,12.5,1,.16,1,100,1,.16,0,0,0,0,0,0,40,6.55,35,87.5,45,7.37,29,64.44,0,0,0,0,4,.65,1,25,5,.81,5,100,142,23.27,98,69.01,23,3.77,17,73.91,8,1.31,5,62.5,38,6.22,29,76.31,40,6.55,22,55,6,.98,6,100,0,0,0,0,107,17.54,90,84.11
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 11",896,535,59.7,534,99.81,1,.18,531,99.25,3,.56,2,66.66,0,0,0,0,64,12.05,52,81.25,0,0,0,0,1,.18,1,100,63,11.86,43,68.25,5,.94,1,20,0,0,0,0,0,0,0,0,0,0,0,0,50,9.41,40,80,27,5.08,19,70.37,1,.18,1,100,2,.37,1,50,1,.18,1,100,143,26.93,97,67.83,12,2.25,9,75,12,2.25,7,58.33,27,5.08,23,85.18,21,3.95,10,47.61,10,1.88,9,90,3,.56,1,33.33,86,16.19,55,63.95
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 12",856,510,59.57,507,99.41,3,.58,504,98.82,1,.19,1,100,0,0,0,0,42,8.33,32,76.19,0,0,0,0,0,0,0,0,45,8.92,39,86.66,0,0,0,0,0,0,0,0,1,.19,1,100,0,0,0,0,63,12.5,53,84.12,35,6.94,26,74.28,1,.19,1,100,2,.39,1,50,2,.39,1,50,93,18.45,72,77.41,17,3.37,12,70.58,9,1.78,8,88.88,32,6.34,26,81.25,32,6.34,19,59.37,12,2.38,9,75,0,0,0,0,117,23.21,89,76.06
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 13",975,636,65.23,627,98.58,6,.94,625,98.73,5,.8,4,80,0,0,0,0,82,13.12,64,78.04,0,0,0,0,1,.16,0,0,55,8.8,45,81.81,7,1.12,5,71.42,0,0,0,0,0,0,0,0,3,.47,0,0,69,11.04,47,68.11,32,5.12,19,59.37,0,0,0,0,3,.47,3,100,7,1.12,6,85.71,119,19.04,84,70.58,17,2.72,12,70.58,7,1.12,6,85.71,36,5.76,30,83.33,49,7.84,33,67.34,0,0,0,0,0,0,0,0,133,21.28,102,76.69
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 14",839,539,64.24,532,98.7,5,.92,532,99.06,2,.37,2,100,0,0,0,0,53,9.96,48,90.56,0,0,0,0,3,.56,2,66.66,63,11.84,49,77.77,1,.18,0,0,3,.56,3,100,0,0,0,0,0,0,0,0,36,6.76,25,69.44,41,7.7,25,60.97,0,0,0,0,1,.18,0,0,1,.18,1,100,146,27.44,104,71.23,12,2.25,9,75,2,.37,1,50,26,4.88,22,84.61,33,6.2,22,66.66,4,.75,3,75,1,.18,1,100,104,19.54,75,72.11
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 15",807,530,65.67,524,98.86,6,1.13,514,96.98,2,.38,1,50,0,0,0,0,69,13.42,62,89.85,0,0,0,0,2,.38,2,100,34,6.61,25,73.52,3,.58,1,33.33,0,0,0,0,1,.19,1,100,1,.19,0,0,53,10.31,47,88.67,27,5.25,21,77.77,0,0,0,0,1,.19,1,100,4,.77,2,50,64,12.45,47,73.43,30,5.83,28,93.33,10,1.94,8,80,24,4.66,21,87.5,39,7.58,20,51.28,4,.77,3,75,1,.19,1,100,145,28.21,102,70.34
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 16",1038,734,70.71,729,99.31,5,.68,728,99.18,2,.27,0,0,1,.13,0,0,87,11.95,73,83.9,1,.13,1,100,0,0,0,0,43,5.9,33,76.74,2,.27,1,50,0,0,0,0,0,0,0,0,1,.13,1,100,76,10.43,59,77.63,33,4.53,25,75.75,1,.13,1,100,4,.54,2,50,5,.68,3,60,156,21.42,120,76.92,19,2.6,16,84.21,13,1.78,6,46.15,38,5.21,29,76.31,57,7.82,31,54.38,12,1.64,7,58.33,0,0,0,0,177,24.31,144,81.35
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 17",1029,707,68.7,700,99,7,.99,705,99.71,2,.28,2,100,1,.14,0,0,112,15.88,84,75,0,0,0,0,1,.14,0,0,71,10.07,50,70.42,4,.56,1,25,1,.14,0,0,0,0,0,0,0,0,0,0,62,8.79,55,88.7,38,5.39,26,68.42,0,0,0,0,2,.28,0,0,4,.56,1,25,139,19.71,99,71.22,19,2.69,13,68.42,11,1.56,7,63.63,26,3.68,23,88.46,34,4.82,19,55.88,14,1.98,11,78.57,1,.14,1,100,163,23.12,133,81.59
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 18",889,534,60.06,532,99.62,2,.37,523,97.94,3,.57,3,100,0,0,0,0,59,11.28,48,81.35,0,0,0,0,3,.57,3,100,58,11.08,41,70.68,8,1.52,4,50,3,.57,3,100,0,0,0,0,1,.19,1,100,51,9.75,40,78.43,40,7.64,25,62.5,0,0,0,0,3,.57,1,33.33,1,.19,0,0,119,22.75,84,70.58,15,2.86,15,100,5,.95,3,60,23,4.39,16,69.56,21,4.01,13,61.9,5,.95,2,40,3,.57,1,33.33,102,19.5,74,72.54
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 19",845,506,59.88,502,99.2,4,.79,504,99.6,1,.19,0,0,0,0,0,0,48,9.52,43,89.58,0,0,0,0,0,0,0,0,56,11.11,38,67.85,1,.19,0,0,0,0,0,0,1,.19,0,0,0,0,0,0,47,9.32,39,82.97,28,5.55,17,60.71,0,0,0,0,2,.39,2,100,6,1.19,4,66.66,134,26.58,95,70.89,11,2.18,10,90.9,16,3.17,10,62.5,28,5.55,24,85.71,15,2.97,9,60,4,.79,3,75,1,.19,1,100,105,20.83,83,79.04
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529311,"Bratislava - Podunajske Biskupice","Bratislava - Podunajske Biskupice 20",931,603,64.76,595,98.67,5,.82,593,98.83,1,.16,0,0,1,.16,0,0,60,10.11,52,86.66,1,.16,1,100,1,.16,1,100,41,6.91,30,73.17,10,1.68,5,50,0,0,0,0,0,0,0,0,1,.16,0,0,65,10.96,55,84.61,33,5.56,23,69.69,0,0,0,0,2,.33,2,100,0,0,0,0,150,25.29,113,75.33,18,3.03,18,100,4,.67,3,75,44,7.41,35,79.54,39,6.57,25,64.1,2,.33,2,100,2,.33,2,100,118,19.89,84,71.18
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 01",861,577,67.01,569,98.61,8,1.38,569,98.61,2,.35,0,0,0,0,0,0,73,12.82,64,87.67,0,0,0,0,2,.35,1,50,27,4.74,24,88.88,4,.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13.88,73,92.4,13,2.28,10,76.92,0,0,0,0,2,.35,0,0,3,.52,2,66.66,85,14.93,64,75.29,15,2.63,12,80,11,1.93,7,63.63,13,2.28,11,84.61,44,7.73,30,68.18,1,.17,1,100,2,.35,2,100,193,33.91,170,88.08
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 02",941,644,68.43,640,99.37,4,.62,617,95.8,6,.97,5,83.33,0,0,0,0,85,13.77,58,68.23,0,0,0,0,3,.48,2,66.66,22,3.56,16,72.72,1,.16,1,100,0,0,0,0,0,0,0,0,0,0,0,0,70,11.34,45,64.28,24,3.88,19,79.16,0,0,0,0,4,.64,3,75,3,.48,3,100,109,17.66,79,72.47,16,2.59,13,81.25,14,2.26,9,64.28,29,4.7,22,75.86,41,6.64,21,51.21,3,.48,3,100,1,.16,1,100,186,30.14,129,69.35
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 03",699,492,70.38,486,98.78,6,1.21,489,99.39,0,0,0,0,0,0,0,0,66,13.49,64,96.96,1,.2,1,100,1,.2,1,100,27,5.52,20,74.07,2,.4,1,50,0,0,0,0,1,.2,1,100,0,0,0,0,40,8.17,33,82.5,32,6.54,24,75,0,0,0,0,1,.2,1,100,2,.4,1,50,68,13.9,51,75,17,3.47,15,88.23,7,1.43,4,57.14,15,3.06,12,80,37,7.56,22,59.45,3,.61,3,100,1,.2,1,100,168,34.35,140,83.33
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 04",886,605,68.28,599,99,6,.99,593,98.01,1,.16,0,0,0,0,0,0,82,13.82,74,90.24,0,0,0,0,0,0,0,0,29,4.89,21,72.41,3,.5,1,33.33,1,.16,1,100,0,0,0,0,0,0,0,0,75,12.64,64,85.33,16,2.69,11,68.75,0,0,0,0,3,.5,2,66.66,4,.67,4,100,87,14.67,60,68.96,15,2.52,12,80,11,1.85,9,81.81,15,2.52,11,73.33,34,5.73,24,70.58,0,0,0,0,1,.16,1,100,216,36.42,166,76.85
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 05",775,528,68.12,523,99.05,5,.94,523,99.05,0,0,0,0,0,0,0,0,76,14.53,70,92.1,0,0,0,0,0,0,0,0,32,6.11,24,75,2,.38,2,100,1,.19,1,100,0,0,0,0,0,0,0,0,55,10.51,48,87.27,27,5.16,19,70.37,0,0,0,0,1,.19,0,0,0,0,0,0,92,17.59,59,64.13,20,3.82,16,80,3,.57,3,100,21,4.01,14,66.66,40,7.64,29,72.5,4,.76,3,75,0,0,0,0,149,28.48,116,77.85
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 06",750,498,66.4,497,99.79,1,.2,492,98.79,0,0,0,0,0,0,0,0,84,17.07,73,86.9,0,0,0,0,0,0,0,0,28,5.69,23,82.14,2,.4,2,100,0,0,0,0,0,0,0,0,0,0,0,0,52,10.56,43,82.69,17,3.45,9,52.94,0,0,0,0,0,0,0,0,2,.4,2,100,72,14.63,52,72.22,16,3.25,10,62.5,4,.81,2,50,17,3.45,11,64.7,35,7.11,24,68.57,2,.4,2,100,1,.2,1,100,160,32.52,128,80
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 07",676,478,70.71,473,98.95,5,1.04,474,99.16,0,0,0,0,0,0,0,0,64,13.5,56,87.5,0,0,0,0,0,0,0,0,26,5.48,26,100,6,1.26,3,50,0,0,0,0,0,0,0,0,0,0,0,0,44,9.28,44,100,23,4.85,23,100,0,0,0,0,2,.42,2,100,3,.63,3,100,79,16.66,79,100,26,5.48,26,100,8,1.68,8,100,13,2.74,13,100,30,6.32,25,83.33,1,.21,1,100,2,.42,2,100,147,31.01,98,66.66
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 08",858,620,72.26,613,98.87,7,1.12,617,99.51,2,.32,2,100,0,0,0,0,78,12.64,67,85.89,0,0,0,0,0,0,0,0,38,6.15,29,76.31,3,.48,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,81,13.12,65,80.24,21,3.4,13,61.9,0,0,0,0,2,.32,1,50,2,.32,2,100,98,15.88,56,57.14,34,5.51,26,76.47,12,1.94,11,91.66,17,2.75,17,100,42,6.8,32,76.19,9,1.45,8,88.88,0,0,0,0,178,28.84,139,78.08
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 09",866,576,66.51,573,99.47,2,.34,572,99.47,0,0,0,0,0,0,0,0,68,11.88,62,91.17,1,.17,1,100,0,0,0,0,35,6.11,28,80,5,.87,1,20,0,0,0,0,0,0,0,0,0,0,0,0,52,9.09,40,76.92,39,6.81,31,79.48,4,.69,4,100,2,.34,1,50,5,.87,4,80,86,15.03,70,81.39,18,3.14,12,66.66,5,.87,5,100,11,1.92,10,90.9,48,8.39,40,83.33,3,.52,2,66.66,0,0,0,0,190,33.21,162,85.26
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 10",805,523,64.96,519,99.23,4,.76,517,98.85,1,.19,1,100,0,0,0,0,63,12.18,59,93.65,0,0,0,0,0,0,0,0,27,5.22,24,88.88,3,.58,1,33.33,0,0,0,0,0,0,0,0,0,0,0,0,52,10.05,41,78.84,26,5.02,16,61.53,0,0,0,0,2,.38,2,100,0,0,0,0,71,13.73,53,74.64,21,4.06,18,85.71,7,1.35,6,85.71,15,2.9,10,66.66,36,6.96,22,61.11,5,.96,2,40,0,0,0,0,188,36.36,153,81.38
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 11",785,551,70.19,542,98.36,9,1.63,546,99.09,1,.18,1,100,1,.18,1,100,98,17.94,89,90.81,0,0,0,0,2,.36,2,100,16,2.93,11,68.75,3,.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9.34,46,90.19,21,3.84,13,61.9,1,.18,0,0,0,0,0,0,0,0,0,0,99,18.13,68,68.68,29,5.31,25,86.2,6,1.09,5,83.33,14,2.56,10,71.42,46,8.42,38,82.6,6,1.09,5,83.33,0,0,0,0,152,27.83,126,82.89
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 12",712,477,66.99,476,99.79,1,.2,470,98.53,0,0,0,0,0,0,0,0,60,12.76,53,88.33,1,.21,1,100,0,0,0,0,22,4.68,16,72.72,10,2.12,5,50,0,0,0,0,0,0,0,0,0,0,0,0,53,11.27,42,79.24,22,4.68,17,77.27,0,0,0,0,2,.42,1,50,1,.21,0,0,76,16.17,62,81.57,29,6.17,24,82.75,9,1.91,6,66.66,13,2.76,10,76.92,39,8.29,26,66.66,2,.42,2,100,1,.21,1,100,130,27.65,106,81.53
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 13",682,485,71.11,479,98.76,6,1.23,482,99.38,1,.2,0,0,0,0,0,0,62,12.86,54,87.09,1,.2,1,100,4,.82,3,75,24,4.97,22,91.66,5,1.03,1,20,0,0,0,0,0,0,0,0,0,0,0,0,49,10.16,39,79.59,27,5.6,14,51.85,1,.2,1,100,0,0,0,0,1,.2,1,100,130,26.97,97,74.61,21,4.35,17,80.95,3,.62,2,66.66,14,2.9,10,71.42,21,4.35,17,80.95,4,.82,4,100,2,.41,0,0,112,23.23,93,83.03
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 14",1462,1060,72.5,1051,99.15,9,.84,1044,98.49,1,.09,0,0,0,0,0,0,146,13.98,136,93.15,1,.09,1,100,3,.28,2,66.66,53,5.07,43,81.13,9,.86,2,22.22,0,0,0,0,0,0,0,0,0,0,0,0,84,8.04,72,85.71,64,6.13,48,75,1,.09,1,100,1,.09,0,0,3,.28,3,100,194,18.58,142,73.19,50,4.78,36,72,11,1.05,10,90.9,20,1.91,16,80,69,6.6,47,68.11,7,.67,3,42.85,0,0,0,0,327,31.32,258,78.89
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 15",1185,825,69.62,813,98.54,12,1.45,810,98.18,0,0,0,0,0,0,0,0,122,15.06,122,100,0,0,0,0,0,0,0,0,44,5.43,44,100,8,.98,8,100,1,.12,1,100,0,0,0,0,0,0,0,0,81,10,81,100,50,6.17,50,100,1,.12,1,100,2,.24,2,100,2,.24,2,100,119,14.69,119,100,28,3.45,28,100,17,2.09,17,100,22,2.71,22,100,50,6.17,50,100,3,.37,3,100,2,.24,2,100,258,31.85,258,100
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 16",1070,717,67,708,98.74,9,1.25,708,98.74,1,.14,1,100,1,.14,1,100,76,10.73,67,88.15,0,0,0,0,0,0,0,0,38,5.36,34,89.47,4,.56,2,50,1,.14,1,100,0,0,0,0,0,0,0,0,60,8.47,46,76.66,55,7.76,38,69.09,0,0,0,0,1,.14,1,100,3,.42,3,100,118,16.66,95,80.5,39,5.5,32,82.05,5,.7,4,80,21,2.96,19,90.47,57,8.05,39,68.42,2,.28,1,50,3,.42,3,100,223,31.49,181,81.16
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 17",1064,848,79.69,835,98.46,13,1.53,837,98.7,1,.11,1,100,0,0,0,0,120,14.33,120,100,0,0,0,0,1,.11,1,100,39,4.65,39,100,9,1.07,1,11.11,3,.35,3,100,1,.11,1,100,0,0,0,0,64,7.64,64,100,41,4.89,41,100,1,.11,1,100,3,.35,3,100,1,.11,0,0,170,20.31,170,100,29,3.46,29,100,12,1.43,12,100,25,2.98,25,100,70,8.36,70,100,0,0,0,0,1,.11,1,100,246,29.39,246,100
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 18",883,609,68.96,604,99.17,5,.82,593,97.37,3,.5,2,66.66,1,.16,1,100,75,12.64,66,88,1,.16,1,100,2,.33,2,100,43,7.25,35,81.39,3,.5,2,66.66,0,0,0,0,1,.16,1,100,1,.16,1,100,49,8.26,42,85.71,32,5.39,24,75,0,0,0,0,3,.5,2,66.66,7,1.18,4,57.14,105,17.7,69,65.71,24,4.04,20,83.33,12,2.02,8,66.66,32,5.39,21,65.62,40,6.74,27,67.5,4,.67,4,100,0,0,0,0,155,26.13,127,81.93
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 19",1215,815,67.07,806,98.89,9,1.1,809,99.26,2,.24,0,0,0,0,0,0,108,13.34,92,85.18,0,0,0,0,0,0,0,0,48,5.93,37,77.08,4,.49,0,0,0,0,0,0,0,0,0,0,1,.12,0,0,67,8.28,51,76.11,49,6.05,36,73.46,3,.37,0,0,4,.49,2,50,1,.12,1,100,145,17.92,102,70.34,24,2.96,19,79.16,16,1.97,15,93.75,19,2.34,12,63.15,47,5.8,27,57.44,2,.24,1,50,0,0,0,0,269,33.25,214,79.55
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 20",670,446,66.56,442,99.1,4,.89,437,97.98,1,.22,0,0,0,0,0,0,41,9.38,40,97.56,0,0,0,0,2,.45,2,100,21,4.8,18,85.71,5,1.14,3,60,5,1.14,5,100,2,.45,2,100,2,.45,2,100,49,11.21,42,85.71,22,5.03,18,81.81,0,0,0,0,3,.68,1,33.33,3,.68,2,66.66,88,20.13,66,75,14,3.2,9,64.28,3,.68,3,100,11,2.51,8,72.72,24,5.49,17,70.83,2,.45,1,50,0,0,0,0,139,31.8,110,79.13
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 21",895,625,69.83,623,99.68,2,.32,613,98.08,2,.32,0,0,0,0,0,0,89,14.51,77,86.51,2,.32,0,0,0,0,0,0,29,4.73,17,58.62,3,.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,9.95,50,81.96,26,4.24,19,73.07,3,.48,1,33.33,2,.32,1,50,1,.16,0,0,179,29.2,126,70.39,41,6.68,33,80.48,13,2.12,10,76.92,17,2.77,14,82.35,30,4.89,25,83.33,5,.81,3,60,1,.16,0,0,109,17.78,85,77.98
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 22",1049,681,64.91,675,99.11,6,.88,675,99.11,0,0,0,0,0,0,0,0,108,16,94,87.03,1,.14,0,0,2,.29,2,100,48,7.11,36,75,3,.44,1,33.33,0,0,0,0,2,.29,2,100,1,.14,0,0,49,7.25,44,89.79,34,5.03,21,61.76,0,0,0,0,2,.29,2,100,4,.59,4,100,117,17.33,81,69.23,28,4.14,21,75,9,1.33,9,100,19,2.81,13,68.42,50,7.4,38,76,5,.74,5,100,0,0,0,0,193,28.59,157,81.34
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 23",939,585,62.3,581,99.31,4,.68,571,97.6,2,.35,0,0,0,0,0,0,68,11.9,65,95.58,3,.52,2,66.66,1,.17,1,100,27,4.72,21,77.77,3,.52,3,100,1,.17,0,0,0,0,0,0,0,0,0,0,55,9.63,47,85.45,30,5.25,20,66.66,1,.17,0,0,1,.17,1,100,1,.17,1,100,114,19.96,81,71.05,31,5.42,27,87.09,5,.87,5,100,20,3.5,14,70,40,7,29,72.5,3,.52,2,66.66,2,.35,1,50,163,28.54,128,78.52
1,"Bratislavsky kraj",101,"Bratislava",102,"Bratislava II",529320,"Bratislava - Ruzinov","Bratislava - Ruzinov 24",1069,798,74.64,793,99.37,5,.62,778,97.49,1,.12,1,100,1,.12,1,100,127,16.32,114,89.76,0,0,0,0,2,.25,1,50,40,5.14,35,87.5,3,.38,1,33.33,1,.12,1,100,1,.12,0,0,0,0,0,0,79,10.15,64,81.01,37,4.75,25,67.56,2,.25,0,0,3,.38,3,100,4,.51,3,75,136,17.48,108,79.41,34,4.37,27,79.41,6,.77,5,83.33,26,3.34,21,80.76,61,7.84,43,70.49,5,.64,5,100,0,0,0,0,209,26.86,166,79.42
